province,alert_date,alert_type,lead_time_days
canar,1991-08-08,Calor extremo,59
canar,1991-08-14,Calor extremo,59
canar,1991-08-16,Calor extremo,59
canar,1992-02-23,Calor extremo,22
canar,1992-02-24,Calor extremo,22
canar,1992-03-03,Calor extremo,20
canar,1992-03-04,Calor extremo,20
canar,1992-04-18,Calor extremo,43
canar,1992-04-30,Calor extremo,45
canar,1992-05-06,Calor extremo,45
canar,1992-05-07,Calor extremo,45
canar,1992-05-20,Calor extremo,47
canar,1992-06-05,Calor extremo,47
canar,1992-06-06,Calor extremo,47
canar,1992-06-08,Calor extremo,47
canar,1993-06-04,Calor extremo,59
canar,1993-05-02,Calor extremo,24
canar,1993-05-03,Calor extremo,24
canar,1993-05-04,Calor extremo,24
canar,1993-05-05,Calor extremo,24
canar,1993-05-20,Calor extremo,23
canar,1993-06-02,Calor extremo,22
canar,1993-06-29,Calor extremo,46
canar,1993-08-12,Calor extremo,42
canar,1993-08-13,Calor extremo,42
canar,1993-08-15,Calor extremo,43
canar,1994-11-04,Calor extremo,14
canar,1995-02-12,Calor extremo,51
canar,1995-05-30,Calor extremo,41
canar,1995-06-23,Calor extremo,48
canar,1997-07-16,Calor extremo,42
canar,1997-07-17,Calor extremo,42
canar,1997-07-18,Calor extremo,42
canar,1997-07-19,Calor extremo,42
canar,1997-07-20,Calor extremo,42
canar,1997-07-21,Calor extremo,42
canar,1997-07-23,Calor extremo,43
canar,1997-07-24,Calor extremo,43
canar,1997-08-04,Calor extremo,43
canar,1997-08-05,Calor extremo,43
canar,1997-08-08,Calor extremo,45
canar,1997-08-09,Calor extremo,45
canar,1997-08-09,Calor extremo,44
canar,1997-08-11,Calor extremo,45
canar,1997-08-12,Calor extremo,45
canar,1997-08-12,Calor extremo,44
canar,1997-08-13,Calor extremo,44
canar,1997-08-18,Calor extremo,45
canar,1997-08-19,Calor extremo,45
canar,1997-08-20,Calor extremo,45
canar,1997-07-31,Calor extremo,24
canar,1997-08-01,Calor extremo,24
canar,1997-08-24,Calor extremo,45
canar,1997-08-25,Calor extremo,45
canar,1997-08-26,Calor extremo,45
canar,1997-08-27,Calor extremo,45
canar,1997-08-28,Calor extremo,45
canar,1997-08-29,Calor extremo,45
canar,1997-08-30,Calor extremo,45
canar,1997-08-31,Calor extremo,45
canar,1997-08-12,Calor extremo,25
canar,1997-09-02,Calor extremo,45
canar,1997-09-03,Calor extremo,45
canar,1997-09-05,Calor extremo,46
canar,1997-09-07,Calor extremo,47
canar,1997-09-08,Calor extremo,47
canar,1997-09-09,Calor extremo,47
canar,1997-09-10,Calor extremo,47
canar,1997-09-11,Calor extremo,47
canar,1997-09-12,Calor extremo,47
canar,1997-09-13,Calor extremo,47
canar,1997-09-14,Calor extremo,47
canar,1997-09-15,Calor extremo,47
canar,1997-09-16,Calor extremo,47
canar,1997-09-17,Calor extremo,47
canar,1997-09-18,Calor extremo,47
canar,1997-09-19,Calor extremo,47
canar,1997-09-20,Calor extremo,47
canar,1997-09-21,Calor extremo,47
canar,1997-09-22,Calor extremo,47
canar,1997-09-23,Calor extremo,47
canar,1997-09-24,Calor extremo,47
canar,1997-09-25,Calor extremo,47
canar,1997-09-26,Calor extremo,47
canar,1997-09-27,Calor extremo,47
canar,1997-09-28,Calor extremo,47
canar,1997-09-29,Calor extremo,47
canar,1997-09-30,Calor extremo,47
canar,1997-10-01,Calor extremo,47
canar,1997-10-02,Calor extremo,47
canar,1997-10-03,Calor extremo,47
canar,1997-10-04,Calor extremo,47
canar,1997-10-05,Calor extremo,47
canar,1997-10-06,Calor extremo,47
canar,1997-10-07,Calor extremo,47
canar,1997-10-08,Calor extremo,47
canar,1997-10-09,Calor extremo,47
canar,1997-10-10,Calor extremo,47
canar,1997-10-11,Calor extremo,47
canar,1997-10-12,Calor extremo,47
canar,1997-10-13,Calor extremo,47
canar,1997-10-14,Calor extremo,47
canar,1997-10-15,Calor extremo,47
canar,1997-10-16,Calor extremo,47
canar,1997-10-17,Calor extremo,47
canar,1997-10-18,Calor extremo,47
canar,1997-10-19,Calor extremo,47
canar,1997-10-20,Calor extremo,47
canar,1997-10-21,Calor extremo,47
canar,1997-10-22,Calor extremo,47
canar,1997-10-23,Calor extremo,47
canar,1997-10-26,Calor extremo,48
canar,1997-10-28,Calor extremo,49
canar,1997-10-28,Calor extremo,48
canar,1997-10-29,Calor extremo,48
canar,1997-10-30,Calor extremo,48
canar,1997-11-01,Calor extremo,48
canar,1997-11-02,Calor extremo,48
canar,1997-11-14,Calor extremo,59
canar,1997-11-14,Calor extremo,58
canar,1997-11-15,Calor extremo,58
canar,1997-11-18,Calor extremo,60
canar,1997-11-19,Calor extremo,60
canar,1997-11-18,Calor extremo,58
canar,1997-11-19,Calor extremo,58
canar,1997-11-20,Calor extremo,58
canar,1997-11-21,Calor extremo,58
canar,1997-11-22,Calor extremo,58
canar,1997-11-23,Calor extremo,58
canar,1997-11-24,Calor extremo,58
canar,1997-11-27,Calor extremo,60
canar,1997-11-28,Calor extremo,60
canar,1997-11-29,Calor extremo,60
canar,1997-11-28,Calor extremo,58
canar,1997-12-01,Calor extremo,60
canar,1997-12-03,Calor extremo,60
canar,1997-12-04,Calor extremo,60
canar,1997-12-05,Calor extremo,60
canar,1997-12-06,Calor extremo,60
canar,1997-12-08,Calor extremo,60
canar,1997-12-09,Calor extremo,60
canar,1997-12-10,Calor extremo,60
canar,1997-12-10,Calor extremo,59
canar,1997-12-11,Calor extremo,59
canar,1997-12-12,Calor extremo,59
canar,1997-12-13,Calor extremo,59
canar,1997-12-14,Calor extremo,59
canar,1997-12-15,Calor extremo,59
canar,1997-12-16,Calor extremo,59
canar,1997-12-16,Calor extremo,58
canar,1997-12-17,Calor extremo,58
canar,1997-10-31,Calor extremo,10
canar,1997-11-01,Calor extremo,10
canar,1997-11-02,Calor extremo,10
canar,1997-11-03,Calor extremo,10
canar,1997-11-04,Calor extremo,10
canar,1997-11-05,Calor extremo,10
canar,1997-11-04,Calor extremo,8
canar,1997-11-05,Calor extremo,8
canar,1997-11-06,Calor extremo,8
canar,1997-11-07,Calor extremo,8
canar,1997-11-08,Calor extremo,8
canar,1997-11-09,Calor extremo,8
canar,1997-11-13,Calor extremo,10
canar,1997-11-22,Calor extremo,18
canar,1997-11-24,Calor extremo,19
canar,1997-11-25,Calor extremo,19
canar,1997-11-28,Calor extremo,18
canar,1997-11-29,Calor extremo,18
canar,1997-11-30,Calor extremo,18
canar,1997-12-01,Calor extremo,18
canar,1997-12-02,Calor extremo,18
canar,1997-12-03,Calor extremo,18
canar,1997-12-04,Calor extremo,18
canar,1997-12-04,Calor extremo,16
canar,1997-12-05,Calor extremo,16
canar,1997-12-08,Calor extremo,18
canar,1997-12-09,Calor extremo,18
canar,1997-12-10,Calor extremo,18
canar,1997-12-13,Calor extremo,17
canar,1997-12-14,Calor extremo,17
canar,1997-12-10,Calor extremo,11
canar,1997-12-17,Calor extremo,17
canar,1997-12-18,Calor extremo,17
canar,1997-12-19,Calor extremo,17
canar,1997-12-13,Calor extremo,10
canar,1998-01-08,Calor extremo,35
canar,1998-01-09,Calor extremo,35
canar,1998-01-10,Calor extremo,35
canar,1998-01-11,Calor extremo,35
canar,1998-01-12,Calor extremo,35
canar,1998-01-14,Calor extremo,35
canar,1998-01-18,Calor extremo,35
canar,1998-01-22,Calor extremo,33
canar,1998-01-23,Calor extremo,33
canar,1998-01-24,Calor extremo,33
canar,1998-01-26,Calor extremo,34
canar,1998-01-28,Calor extremo,34
canar,1998-01-28,Calor extremo,33
canar,1998-01-30,Calor extremo,34
canar,1998-01-31,Calor extremo,34
canar,1998-02-03,Calor extremo,35
canar,1998-02-06,Calor extremo,35
canar,1998-02-07,Calor extremo,35
canar,1998-02-08,Calor extremo,35
canar,1998-03-02,Calor extremo,56
canar,1998-02-10,Calor extremo,35
canar,1998-03-05,Calor extremo,56
canar,1998-03-06,Calor extremo,56
canar,1998-03-08,Calor extremo,57
canar,1998-03-09,Calor extremo,57
canar,1998-03-09,Calor extremo,56
canar,1998-03-10,Calor extremo,56
canar,1998-03-11,Calor extremo,56
canar,1998-03-12,Calor extremo,56
canar,1998-03-13,Calor extremo,56
canar,1998-02-03,Calor extremo,17
canar,1998-02-04,Calor extremo,17
canar,1998-02-05,Calor extremo,17
canar,1998-02-06,Calor extremo,17
canar,1998-02-08,Calor extremo,17
canar,1998-02-09,Calor extremo,17
canar,1998-02-10,Calor extremo,17
canar,1998-02-12,Calor extremo,17
canar,1998-02-13,Calor extremo,17
canar,1998-02-14,Calor extremo,17
canar,1998-02-15,Calor extremo,17
canar,1998-02-16,Calor extremo,17
canar,1998-02-17,Calor extremo,17
canar,1998-02-18,Calor extremo,17
canar,1998-02-19,Calor extremo,17
canar,1998-02-20,Calor extremo,17
canar,1998-02-21,Calor extremo,17
canar,1998-02-22,Calor extremo,17
canar,1998-02-23,Calor extremo,17
canar,1998-02-24,Calor extremo,17
canar,1998-02-25,Calor extremo,17
canar,1998-02-26,Calor extremo,17
canar,1998-02-27,Calor extremo,17
canar,1998-02-28,Calor extremo,17
canar,1998-03-01,Calor extremo,17
canar,1998-03-02,Calor extremo,17
canar,1998-03-04,Calor extremo,17
canar,1998-03-05,Calor extremo,17
canar,1998-03-01,Calor extremo,12
canar,1998-03-02,Calor extremo,12
canar,1998-03-08,Calor extremo,17
canar,1998-03-09,Calor extremo,17
canar,1998-03-09,Calor extremo,16
canar,1998-03-11,Calor extremo,17
canar,1998-03-11,Calor extremo,16
canar,1998-03-31,Calor extremo,35
canar,1998-04-01,Calor extremo,35
canar,1998-04-02,Calor extremo,35
canar,1998-04-03,Calor extremo,35
canar,1998-04-04,Calor extremo,35
canar,1998-04-05,Calor extremo,35
canar,1998-04-06,Calor extremo,35
canar,1998-03-19,Calor extremo,16
canar,1998-04-08,Calor extremo,35
canar,1998-04-09,Calor extremo,35
canar,1998-04-11,Calor extremo,35
canar,1998-04-17,Calor extremo,40
canar,1998-04-20,Calor extremo,40
canar,1998-04-06,Calor extremo,25
canar,1998-04-22,Calor extremo,40
canar,1998-04-09,Calor extremo,25
canar,1998-04-25,Calor extremo,40
canar,1998-04-27,Calor extremo,40
canar,1998-04-28,Calor extremo,40
canar,1998-04-14,Calor extremo,25
canar,1998-04-15,Calor extremo,25
canar,1998-04-16,Calor extremo,25
canar,1998-04-18,Calor extremo,25
canar,1998-04-19,Calor extremo,25
canar,1998-04-20,Calor extremo,25
canar,1998-04-21,Calor extremo,25
canar,1998-04-08,Calor extremo,11
canar,1998-04-09,Calor extremo,11
canar,1998-04-11,Calor extremo,11
canar,1998-04-12,Calor extremo,11
canar,1998-04-13,Calor extremo,11
canar,1998-04-19,Calor extremo,15
canar,1998-04-20,Calor extremo,15
canar,1998-04-21,Calor extremo,15
canar,1998-04-20,Calor extremo,13
canar,1998-04-23,Calor extremo,15
canar,1998-04-26,Calor extremo,15
canar,1998-04-27,Calor extremo,15
canar,1998-04-28,Calor extremo,15
canar,1998-04-29,Calor extremo,15
canar,1998-04-29,Calor extremo,14
canar,1998-05-01,Calor extremo,15
canar,1998-05-02,Calor extremo,15
canar,1998-05-03,Calor extremo,15
canar,1998-06-08,Calor extremo,50
canar,1998-05-28,Calor extremo,38
canar,1998-05-29,Calor extremo,38
canar,1998-05-30,Calor extremo,38
canar,1998-06-03,Calor extremo,38
canar,1998-06-06,Calor extremo,39
canar,1998-06-07,Calor extremo,39
canar,1998-06-08,Calor extremo,39
canar,1998-06-09,Calor extremo,39
canar,1998-06-11,Calor extremo,38
canar,1998-06-12,Calor extremo,38
canar,1998-06-13,Calor extremo,38
canar,1998-06-14,Calor extremo,38
canar,1998-06-16,Calor extremo,38
canar,1998-06-19,Calor extremo,38
canar,1998-06-20,Calor extremo,38
canar,1998-06-23,Calor extremo,38
canar,1998-06-23,Calor extremo,36
canar,1998-06-24,Calor extremo,36
canar,1998-06-30,Calor extremo,41
canar,1998-06-30,Calor extremo,40
canar,1998-07-02,Calor extremo,39
canar,1998-07-03,Calor extremo,39
canar,1998-07-06,Calor extremo,39
canar,1998-07-07,Calor extremo,39
canar,1998-07-08,Calor extremo,39
canar,1998-07-10,Calor extremo,39
bolivar,1991-03-31,Calor extremo,11
bolivar,1991-07-05,Calor extremo,38
bolivar,1991-07-07,Calor extremo,34
bolivar,1991-07-08,Calor extremo,34
bolivar,1991-06-25,Calor extremo,17
bolivar,1991-06-25,Calor extremo,16
bolivar,1991-06-27,Calor extremo,17
bolivar,1991-06-28,Calor extremo,17
bolivar,1991-06-29,Calor extremo,17
bolivar,1991-06-30,Calor extremo,14
bolivar,1991-07-03,Calor extremo,15
bolivar,1991-08-18,Calor extremo,60
bolivar,1991-07-18,Calor extremo,21
bolivar,1991-07-23,Calor extremo,21
bolivar,1992-01-09,Calor extremo,31
bolivar,1992-01-14,Calor extremo,31
bolivar,1992-01-15,Calor extremo,31
bolivar,1992-02-17,Calor extremo,16
bolivar,1992-03-30,Calor extremo,55
bolivar,1992-03-26,Calor extremo,43
bolivar,1992-03-31,Calor extremo,47
bolivar,1992-04-01,Calor extremo,47
bolivar,1992-03-31,Calor extremo,43
bolivar,1992-05-03,Calor extremo,58
bolivar,1992-05-07,Calor extremo,58
bolivar,1992-05-13,Calor extremo,58
bolivar,1992-05-14,Calor extremo,58
bolivar,1992-05-15,Calor extremo,58
bolivar,1992-04-03,Calor extremo,13
bolivar,1992-04-04,Calor extremo,13
bolivar,1992-04-05,Calor extremo,13
bolivar,1992-04-14,Calor extremo,13
bolivar,1992-04-16,Calor extremo,13
bolivar,1992-05-18,Calor extremo,28
bolivar,1992-05-31,Calor extremo,39
bolivar,1992-06-26,Calor extremo,39
bolivar,1992-07-30,Calor extremo,40
bolivar,1992-08-15,Calor extremo,53
bolivar,1993-05-16,Calor extremo,40
bolivar,1993-05-18,Calor extremo,40
bolivar,1993-05-19,Calor extremo,40
bolivar,1993-05-21,Calor extremo,40
bolivar,1993-05-26,Calor extremo,39
bolivar,1993-05-27,Calor extremo,39
bolivar,1993-06-15,Calor extremo,49
bolivar,1993-06-16,Calor extremo,49
bolivar,1993-06-23,Calor extremo,25
bolivar,1993-07-02,Calor extremo,2
bolivar,1994-12-24,Calor extremo,34
bolivar,1995-05-03,Calor extremo,14
bolivar,1997-06-16,Calor extremo,54
bolivar,1997-06-16,Calor extremo,53
bolivar,1997-06-26,Calor extremo,34
bolivar,1997-07-13,Calor extremo,47
bolivar,1997-07-19,Calor extremo,47
bolivar,1997-07-21,Calor extremo,47
bolivar,1997-07-22,Calor extremo,47
bolivar,1997-08-05,Calor extremo,60
bolivar,1997-07-01,Calor extremo,23
bolivar,1997-07-01,Calor extremo,22
bolivar,1997-07-02,Calor extremo,22
bolivar,1997-07-03,Calor extremo,22
bolivar,1997-06-29,Calor extremo,6
bolivar,1997-07-18,Calor extremo,23
bolivar,1997-06-28,Calor extremo,2
bolivar,1997-07-06,Calor extremo,3
bolivar,1997-07-28,Calor extremo,23
bolivar,1997-07-29,Calor extremo,23
bolivar,1997-07-30,Calor extremo,23
bolivar,1997-07-31,Calor extremo,23
bolivar,1997-07-14,Calor extremo,3
bolivar,1997-07-15,Calor extremo,3
bolivar,1997-08-27,Calor extremo,45
bolivar,1997-08-28,Calor extremo,45
bolivar,1997-09-04,Calor extremo,51
bolivar,1997-09-05,Calor extremo,51
bolivar,1997-09-06,Calor extremo,51
bolivar,1997-09-07,Calor extremo,51
bolivar,1997-09-08,Calor extremo,51
bolivar,1997-09-07,Calor extremo,49
bolivar,1997-09-08,Calor extremo,49
bolivar,1997-09-09,Calor extremo,49
bolivar,1997-09-10,Calor extremo,49
bolivar,1997-08-22,Calor extremo,29
bolivar,1997-08-23,Calor extremo,29
bolivar,1997-08-24,Calor extremo,29
bolivar,1997-08-25,Calor extremo,29
bolivar,1997-08-26,Calor extremo,29
bolivar,1997-08-27,Calor extremo,29
bolivar,1997-08-28,Calor extremo,29
bolivar,1997-09-18,Calor extremo,49
bolivar,1997-09-19,Calor extremo,49
bolivar,1997-09-20,Calor extremo,49
bolivar,1997-09-21,Calor extremo,49
bolivar,1997-09-21,Calor extremo,48
bolivar,1997-09-22,Calor extremo,48
bolivar,1997-09-23,Calor extremo,48
bolivar,1997-09-24,Calor extremo,48
bolivar,1997-09-25,Calor extremo,48
bolivar,1997-09-26,Calor extremo,48
bolivar,1997-09-27,Calor extremo,48
bolivar,1997-09-27,Calor extremo,47
bolivar,1997-09-27,Calor extremo,46
bolivar,1997-09-10,Calor extremo,28
bolivar,1997-09-29,Calor extremo,46
bolivar,1997-09-30,Calor extremo,46
bolivar,1997-09-13,Calor extremo,28
bolivar,1997-09-14,Calor extremo,28
bolivar,1997-09-15,Calor extremo,28
bolivar,1997-09-16,Calor extremo,28
bolivar,1997-09-26,Calor extremo,36
bolivar,1997-09-27,Calor extremo,36
bolivar,1997-10-19,Calor extremo,57
bolivar,1997-10-20,Calor extremo,57
bolivar,1997-10-21,Calor extremo,57
bolivar,1997-10-22,Calor extremo,57
bolivar,1997-10-23,Calor extremo,57
bolivar,1997-10-24,Calor extremo,57
bolivar,1997-10-25,Calor extremo,57
bolivar,1997-10-27,Calor extremo,57
bolivar,1997-10-27,Calor extremo,56
bolivar,1997-10-30,Calor extremo,56
bolivar,1997-10-31,Calor extremo,56
bolivar,1997-11-01,Calor extremo,56
bolivar,1997-11-03,Calor extremo,56
bolivar,1997-11-04,Calor extremo,56
bolivar,1997-11-07,Calor extremo,58
bolivar,1997-11-07,Calor extremo,57
bolivar,1997-11-10,Calor extremo,59
bolivar,1997-11-11,Calor extremo,58
bolivar,1997-11-15,Calor extremo,58
bolivar,1997-11-16,Calor extremo,58
bolivar,1997-11-17,Calor extremo,58
bolivar,1997-10-21,Calor extremo,28
bolivar,1997-10-22,Calor extremo,28
bolivar,1997-10-23,Calor extremo,28
bolivar,1997-10-24,Calor extremo,28
bolivar,1997-11-25,Calor extremo,59
bolivar,1997-11-23,Calor extremo,56
bolivar,1997-11-24,Calor extremo,56
bolivar,1997-11-26,Calor extremo,56
bolivar,1997-11-27,Calor extremo,56
bolivar,1997-11-21,Calor extremo,48
bolivar,1997-11-22,Calor extremo,48
bolivar,1997-11-24,Calor extremo,48
bolivar,1997-11-27,Calor extremo,48
bolivar,1997-11-28,Calor extremo,48
bolivar,1997-11-29,Calor extremo,48
bolivar,1997-11-30,Calor extremo,48
bolivar,1997-12-01,Calor extremo,48
bolivar,1997-12-02,Calor extremo,48
bolivar,1997-10-27,Calor extremo,11
bolivar,1997-10-28,Calor extremo,11
bolivar,1997-10-29,Calor extremo,11
bolivar,1997-10-30,Calor extremo,11
bolivar,1997-10-31,Calor extremo,11
bolivar,1997-11-01,Calor extremo,11
bolivar,1997-10-22,Calor extremo,0
bolivar,1997-11-03,Calor extremo,11
bolivar,1997-10-24,Calor extremo,0
bolivar,1997-10-25,Calor extremo,0
bolivar,1997-10-26,Calor extremo,0
bolivar,1997-10-27,Calor extremo,0
bolivar,1997-10-28,Calor extremo,0
bolivar,1997-10-30,Calor extremo,1
bolivar,1997-10-31,Calor extremo,0
bolivar,1997-11-02,Calor extremo,1
bolivar,1997-11-05,Calor extremo,1
bolivar,1997-11-06,Calor extremo,1
bolivar,1997-11-18,Calor extremo,12
bolivar,1997-11-11,Calor extremo,1
bolivar,1997-11-12,Calor extremo,1
bolivar,1997-11-13,Calor extremo,1
bolivar,1997-11-14,Calor extremo,1
bolivar,1997-11-15,Calor extremo,1
bolivar,1997-11-16,Calor extremo,1
bolivar,1997-12-25,Calor extremo,39
bolivar,1997-12-27,Calor extremo,39
bolivar,1997-12-29,Calor extremo,39
bolivar,1997-12-16,Calor extremo,25
bolivar,1997-12-17,Calor extremo,25
bolivar,1997-12-18,Calor extremo,25
bolivar,1997-12-20,Calor extremo,24
bolivar,1998-01-03,Calor extremo,37
bolivar,1997-12-23,Calor extremo,24
bolivar,1997-12-28,Calor extremo,28
bolivar,1998-01-05,Calor extremo,35
bolivar,1998-01-02,Calor extremo,30
bolivar,1998-01-03,Calor extremo,30
bolivar,1998-01-04,Calor extremo,30
bolivar,1998-01-04,Calor extremo,29
bolivar,1998-01-06,Calor extremo,30
bolivar,1998-01-09,Calor extremo,30
bolivar,1998-01-13,Calor extremo,30
bolivar,1998-01-20,Calor extremo,34
bolivar,1998-01-10,Calor extremo,21
bolivar,1998-01-11,Calor extremo,21
bolivar,1998-01-12,Calor extremo,21
bolivar,1997-12-23,Calor extremo,0
bolivar,1997-12-24,Calor extremo,0
bolivar,1997-12-25,Calor extremo,0
bolivar,1997-12-26,Calor extremo,0
bolivar,1998-01-07,Calor extremo,11
bolivar,1998-01-08,Calor extremo,11
bolivar,1997-12-30,Calor extremo,0
bolivar,1998-01-11,Calor extremo,11
bolivar,1998-01-13,Calor extremo,11
bolivar,1998-01-14,Calor extremo,11
bolivar,1998-01-15,Calor extremo,11
bolivar,1998-02-24,Calor extremo,50
bolivar,1998-02-27,Calor extremo,51
bolivar,1998-02-28,Calor extremo,51
bolivar,1998-02-28,Calor extremo,50
bolivar,1998-03-02,Calor extremo,51
bolivar,1998-03-06,Calor extremo,54
bolivar,1998-02-26,Calor extremo,44
bolivar,1998-02-27,Calor extremo,44
bolivar,1998-02-28,Calor extremo,44
bolivar,1998-03-01,Calor extremo,44
bolivar,1998-03-03,Calor extremo,44
bolivar,1998-03-04,Calor extremo,44
bolivar,1998-02-15,Calor extremo,26
bolivar,1998-02-16,Calor extremo,26
bolivar,1998-03-17,Calor extremo,54
bolivar,1998-03-18,Calor extremo,54
bolivar,1998-02-05,Calor extremo,12
bolivar,1998-02-06,Calor extremo,12
bolivar,1998-02-07,Calor extremo,12
bolivar,1998-02-08,Calor extremo,12
bolivar,1998-03-13,Calor extremo,44
bolivar,1998-03-14,Calor extremo,44
bolivar,1998-03-15,Calor extremo,44
bolivar,1998-03-16,Calor extremo,44
bolivar,1998-03-17,Calor extremo,44
bolivar,1998-03-18,Calor extremo,44
bolivar,1998-03-24,Calor extremo,49
bolivar,1998-02-16,Calor extremo,12
bolivar,1998-02-16,Calor extremo,11
bolivar,1998-02-18,Calor extremo,12
bolivar,1998-02-19,Calor extremo,12
bolivar,1998-02-19,Calor extremo,11
bolivar,1998-02-20,Calor extremo,11
bolivar,1998-02-22,Calor extremo,12
bolivar,1998-02-22,Calor extremo,11
bolivar,1998-03-05,Calor extremo,21
bolivar,1998-03-06,Calor extremo,21
bolivar,1998-04-05,Calor extremo,49
bolivar,1998-04-06,Calor extremo,49
bolivar,1998-04-07,Calor extremo,49
bolivar,1998-04-08,Calor extremo,49
bolivar,1998-03-12,Calor extremo,21
bolivar,1998-03-13,Calor extremo,21
bolivar,1998-03-10,Calor extremo,17
bolivar,1998-04-14,Calor extremo,49
bolivar,1998-04-17,Calor extremo,51
bolivar,1998-04-17,Calor extremo,50
bolivar,1998-04-19,Calor extremo,51
bolivar,1998-04-18,Calor extremo,49
bolivar,1998-04-19,Calor extremo,49
bolivar,1998-04-20,Calor extremo,49
bolivar,1998-04-21,Calor extremo,49
bolivar,1998-04-22,Calor extremo,49
bolivar,1998-03-05,Calor extremo,0
bolivar,1998-04-24,Calor extremo,49
bolivar,1998-04-25,Calor extremo,49
bolivar,1998-04-26,Calor extremo,49
bolivar,1998-04-29,Calor extremo,49
bolivar,1998-04-30,Calor extremo,49
bolivar,1998-05-01,Calor extremo,49
bolivar,1998-04-14,Calor extremo,30
bolivar,1998-04-30,Calor extremo,45
bolivar,1998-04-16,Calor extremo,30
bolivar,1998-05-02,Calor extremo,45
bolivar,1998-05-07,Calor extremo,49
bolivar,1998-04-16,Calor extremo,27
bolivar,1998-05-05,Calor extremo,45
bolivar,1998-04-18,Calor extremo,27
bolivar,1998-04-19,Calor extremo,27
bolivar,1998-04-20,Calor extremo,27
bolivar,1998-05-09,Calor extremo,45
bolivar,1998-05-11,Calor extremo,45
bolivar,1998-04-14,Calor extremo,17
bolivar,1998-04-25,Calor extremo,27
bolivar,1998-04-16,Calor extremo,17
bolivar,1998-04-27,Calor extremo,27
bolivar,1998-04-28,Calor extremo,27
bolivar,1998-04-30,Calor extremo,28
bolivar,1998-05-01,Calor extremo,28
bolivar,1998-05-02,Calor extremo,28
bolivar,1998-05-03,Calor extremo,28
bolivar,1998-05-04,Calor extremo,28
bolivar,1998-05-05,Calor extremo,28
bolivar,1998-06-05,Calor extremo,58
bolivar,1998-06-08,Calor extremo,58
bolivar,1998-06-09,Calor extremo,58
bolivar,1998-06-10,Calor extremo,58
bolivar,1998-05-28,Calor extremo,44
bolivar,1998-05-01,Calor extremo,16
bolivar,1998-05-30,Calor extremo,44
bolivar,1998-06-12,Calor extremo,56
bolivar,1998-06-13,Calor extremo,56
bolivar,1998-06-14,Calor extremo,56
bolivar,1998-06-15,Calor extremo,56
bolivar,1998-06-15,Calor extremo,55
bolivar,1998-06-17,Calor extremo,56
bolivar,1998-06-18,Calor extremo,56
bolivar,1998-06-18,Calor extremo,54
bolivar,1998-06-19,Calor extremo,54
bolivar,1998-06-20,Calor extremo,54
bolivar,1998-06-11,Calor extremo,44
bolivar,1998-06-12,Calor extremo,44
bolivar,1998-06-13,Calor extremo,44
bolivar,1998-06-16,Calor extremo,43
bolivar,1998-06-17,Calor extremo,43
bolivar,1998-06-19,Calor extremo,44
bolivar,1998-06-20,Calor extremo,44
bolivar,1998-06-21,Calor extremo,43
bolivar,1998-06-15,Calor extremo,34
bolivar,1998-06-16,Calor extremo,34
bolivar,1998-06-05,Calor extremo,21
bolivar,1998-06-06,Calor extremo,21
bolivar,1998-06-08,Calor extremo,21
bolivar,1998-06-09,Calor extremo,21
bolivar,1998-06-10,Calor extremo,21
bolivar,1998-07-01,Calor extremo,40
bolivar,1998-07-02,Calor extremo,40
bolivar,1998-06-12,Calor extremo,18
